1414,5234
5317,19167
276,1569
16727,23749
1215,4723
5453,37827
1047,5982
928,4649
38118,76679
2011,8202
319,1939
741,3204
1716,9089
350,2449
1992,8209
2535,12795
1643,9189
807,4327
404,2260
1379,5015
2042,9422
2553,9521
2323,7846
906,4742
944,5060
12538,27502
959,3970
283,1682
1812,8329
58,93
1136,4934
2150,9061
1258,6209
1377,3821
348,1385
5579,15001
1943,7578
608,2208
5987,24049
2854,9258
748,3335
844,5469
1944,6633
763,2338
4421,15697
28268,72130
908,2943
3964,16301
2169,5391
1986,7337
5838,17044
962,5351
4067,22997
183,1917
824,2142
1278,5587
1554,4929
2686,8204
1001,3752
10285,21701
1896,4581
2318,5664
877,2371
5875,15019
761,2071
786,3875
1275,3670
1482,4838
2601,13987
904,3687
14512,26165
4318,9784
6641,22381
8248,27987
764,2514
688,2180
2592,6036
20037,42041
433,0
2886,13890
713,3060
7672,17356
625,2621
584,2672
407,1934
2388,5076
1224,2416
565,1968
684,2399
3520,9248
655,2447
486,1982
491,1523
633,1787
3708,10596
449,1443
911,1889
3412,9490
8981,6789
1332,3970
1070,4091
272,1005
1233,4963
1514,5084
731,3076
300,1054
2353,5260
720,3617
467,1300
2918,7675
1302,2944
2971,8639
3653,11168
365,1162
475,1390
914,2764
1114,3553
1810,7115
608,2430
650,2615
391,1381
964,0
358,0
4290,8479
1494,6247
3194,9757
5462,14617
1288,5090
4535,10443
1783,5435
2292,6435
1653,5855
5397,11275
601,1833
1301,3266
3698,11298
81,299
127,403
476,2122
325,1443
1148,5790
2464,5128
452,1280
50,248
658,2441
337,1162
290,0
4678,9583
1324,1039
922,2028
719,2199
922,5732
1849,5972
585,2572
402,1665
3009,9749
794,2942
12829,22611
559,1589
11014,29983
1137,4837
1696,8057
1233,3648
899,3403
3249,6189
2977,7353
1589,3753
1662,5406
1529,5273
1799,7346
2345,6222
2003,5519
1017,2771
1721,4730
611,1675
1965,4264
1272,6276
516,1622
752,2554
4363,9321
10096,27811
857,3165
2046,4722
1686,5993
1304,4477
15231,39476
571,2124
745,1816
7285,13636
2958,7164
2119,6741
9730,14207
2198,5354
1664,5625
9426,16377
901,3095
899,2705
741,2124
549,1998
1776,5933
4376,9100
983,3699
717,3116
1077,2834
1163,3312
750,2164
3259,7749
21569,32674
751,3212
3012,7326
2335,5624
1651,4843
8846,20735
847,3304
1934,4664
10123,17052
2548,6056
1852,3990
1107,4785
1651,4047
635,2480
15002,21841
2002,4462
6850,20678
3730,5906
1629,4144
3744,7745
5042,8646
7528,17538
1079,4131
16307,15084
1563,4147
1018,3808
496,1736
698,2367
4003,11056
27314,33101
2323,5491
605,2333
918,2993
3104,5136
5266,7955
5315,12827
869,2147
2314,5445
3380,4916
1069,3216
708,0
540,0
216,0
810,2371
812,2543
1041,4663
1870,4839
2009,4038
3994,6299
2726,5445
645,1733
3450,8817
871,2307
3358,6548
9585,19170
3216,7000
8216,17552
4357,8869
1299,5416
7833,13385
903,2001
8610,12396
1756,0
932,0
859,0
10071,0
3567,8169
19043,32948
8697,11884
1655,6566
54735,66378
42551,53553
89539,113091
3706,14766
753,2579
3326,11092
1197,3304
902,2765
9280,17982
728,2842
2189,6175
3220,7579
881,4277
2031,6174
3090,5568
2164,6595
1164,2687
7074,15232
1548,3489
733,2130
508,1365
1249,3531
2794,4919
8625,15674
1218,4064
1455,3810
2811,7539
6137,10190
5077,9824
5018,7781
893,3001
731,3458
2717,5534
612,0
252,0
2018,5190
11393,15499
1556,3656
1308,2413
528,1436
29550,51311
4885,11364
4784,10272
8730,22158
2466,4509
4497,5479
3607,5416
2160,3765
9762,14281
909,3138
3255,5633
2307,4510
1894,5395
1895,4254
5890,7862
555,1909
8248,15887
2491,5361
17251,18413
13975,26880
6077,8348
18184,23281
500,1808
1015,2708
4930,10477
5332,8834
16750,22818
712,2199
804,2306
1353,3498
631,1850
1220,2482
1664,4997
2565,5382
10678,14306
991,2930
737,2339
4527,5877
926,2756
10046,11554
476,1561
465,1555
239,736
955,2242
13005,19449
3062,6983
4326,9092
8104,9851
7152,10448
9185,10927
1959,4302
845,2939
384,1273
4458,5815
1927,5237
1111,2991
2907,4338
298,739
1082,2070
1121,3660
1660,4012
1299,2776
6698,10905
3071,4155
6537,8801
941,1668
1178,2900
1809,3356
1761,3369
755,2213
806,2635
820,2155
7174,9687
7053,8494
3760,5709
1254,3451
1897,4197
727,1956
698,2453
597,1974
1210,2409
2891,4400
2731,4170
1650,3675
672,2246
2716,7515
807,2362
1875,4372
3362,5224
3541,3578
766,1861
3241,5761
812,2099
1875,3313
2600,3539
690,2010
1040,2432
1721,3258
32760,49562
45696,82681
3238,9354
1638,3229
552,1446
1613,3681
1450,2909
1708,3673
947,2926
862,3547
667,1847
1414,2737
5297,5375
2182,3528
696,1954
1108,2060
6064,9177
1673,3541
5880,9063
1778,4922
530,1180
18964,17724
5453,9306
17192,14412
4585,8762
3746,3996
998,3321
3129,6514
827,2577
926,2382
7619,7269
1342,3483
740,1449
8264,13338
4893,7039
2959,3661
1731,3384
4500,5055
3161,6152
5346,7204
63883,51325
1919,3341
927,2118
10850,16178
702,1815
1084,2900
3614,3680
3578,6384
3532,4430
1173,2426
1277,3147
2767,4651
2821,6221
1924,4529
1520,3276
855,1907
3586,6349
2714,4032
1219,2999
2486,4836
1715,3605
1399,2751
8636,15037
2408,3815
9270,13729
2130,3295
4967,7258
637,1061
934,1618
1256,3379
3760,5660
1366,3180
13847,13083
4340,7443
2137,4251
1593,3334
1602,2637
9224,9665
1409,3111
5114,0
4415,8478
1183,2445
1657,3799
1360,3274
3176,7005
701,1706
710,1620
2871,3532
5403,7970
12566,9578
7742,5720
2488,2985
4768,5084
1932,2901
1177,2268
1110,2808
2273,3401
1818,4728
8678,7033
2582,3008
2040,0
1259,2411
1046,2458
1679,2603
3490,4789
854,1856
1713,3180
2360,3462
1560,2626
2147,2727
3226,5343
7061,8484
1349,1940
5059,5887
4704,5102
431,0
1667,3488
2447,4386
3751,4450
15829,17384
958,0
1876,3393
1080,1811
1347,3485
1124,1948
1793,3286
1087,1792
1007,1937
1223,2679
5501,8081
874,2239
1359,2828
1449,3045
1593,2948
2918,4618
3514,3895
6368,5807
836,1663
2535,3025
1891,3793
2187,4330
2393,3867
3748,6856
1760,3012
2091,2814
6811,6882
1226,2157
651,1497
2855,3167
9358,10812
4117,4009
12482,9142
3865,3762
3988,4906
4526,4694
2763,5467
3804,5881
1362,2257
2201,3796
7845,6037
4145,5521
19137,14129
12441,9777
1611,3070
23432,18628
1641,2595
3644,4759
1842,3237
12784,11251
5162,9375
2511,4316
1821,3221
3293,5395
13492,16680
3688,7651
23276,20267
7257,9537
4124,4187
4095,4304
998,1657
6026,5292
8466,10033
9701,9440
5850,7490
2005,3525
570,1302
3293,5104
6900,7537
4286,6268
