148,1764
349,3429
1245,7602
4114,21580
29375,0
394,0
2,39
5,54
471,0
6856,0
431,0
58,0
641,8662
153,0
12489,89243
415,0
495,0
56,0
293,0
14,0
12,0
19,0
401,3155
1318,0
6886,27912
11313,65247
110,1507
297,0
101,0
78,0
40,0
166,1372
48,0
50219,103508
1,10
32082,0
25790,90489
174,0
151,3501
235,0
113,0
26,0
99,0
5214,0
32,0
3828,51425
142,1043
128,868
402,0
244,0
8645,43579
8191,52741
242,0
1,59
1240,0
2,57
1021,5268
481,0
24,0
3069,17280
15701,0
62,0
1362,0
535,15654
11458,0
1455,9090
2976,47406
5163,0
19560,157746
43002,249510
2627,11414
31544,114148
49,0
148,0
467,0
367,0
588,0
600,0
361,0
157,0
52,0
559,0
221,0
116,0
199,0
51,0
6756,0
294,0
193,0
1405,0
111,0
61,0
175,0
505,0
98586,0
232,0
576,0
338,0
126,0
101,0
107,0
475,0
2058,0
93,0
4282,26415
31,0
302,0
114,0
138,0
122,2067
2,18
93,0
298,0
79,0
546,5931
52,0
336,0
877,0
99,0
21,197
32291,0
20475,0
343,0
2,24
4,66
86,565
51924,0
9940,0
32291,131895
218,0
1334,0
1277,0
607,0
325,0
4356,0
330,3778
833,8058
149,0
49,2378
1304,9455
1,8
87546,0
3,25
59952,236861
1473,0
956,0
1122,0
1369,10322
10141,53486
14,44
112978,0
23593,109337
56,768
13555,0
4,19
601,5896
22762,120466
1354,0
1,13
310,2379
238,2747
4478,19135
3242,0
316,0
1,21
5,27
3370,14756
791,3403
1,24
654,2865
498,3188
928,5372
211,0
268,1151
284,0
1658,0
1785,0
9251,29567
2177,0
270,0
3305,19840
139,0
1226,4341
5528,0
154,0
4286,0
4498,18857
4432,0
56,0
123,0
1217,0
22196,151237
2512,21205
38205,112233
100,0
712,9526
3,31
432,2824
1552,11801
540,0
9203,0
82799,349199
1456,0
7208,0
1017,0
11167,81721
652,0
9,37
8,31
3,19
6,26
9184,0
2,23
2,24
254,3270
219,1513
110,1120
3619,0
426,0
5,167
2665,11000
261,0
103,2609
1387,14991
4634,29820
163,1432
3,207
22,0
31,0
21,0
44,0
2140,31695
1931,16689
312,0
410,0
67,0
29,0
264,2433
454,3588
138,3489
1705,8097
180,374
1480,4245
7806,37085
241,0
227,2648
1943,0
89,2234
14200,0
4359,34332
6051,0
11844,0
32895,98927
83025,272472
195,3088
9773,0
100,0
1,17
359,0
1104,9490
2132,14502
113107,0
390,0
3791,17806
227,0
690,0
511,0
20,0
1723,10428
515,0
144,0
193,1375
23,154
12,45
8,33
87,1010
25,622
184,0
29344,0
575,0
12,209
1,75
