11,111
46,169
10,49
1,8
10,83
16,85
10,92
20,158
85,403
43,126
473,934
42,292
71,426
18,96
9,69
9,56
8,62
19,84
12,77
46,256
222,615
18,104
15,79
49,136
24,145
55,181
29,109
18,86
16,136
9,74
13,66
17,68
13,108
8,54
27,159
24,123
22,95
24,140
10,105
26,150
17,0
33,124
12,65
12,101
23,121
7,94
17,59
12,87
6,44
7,46
13,71
7,59
11,72
10,85
0,1
20,153
17,112
6,58
11,50
9,87
22,136
24,167
39,179
9,59
24,125
19,130
49,330
25,183
16,96
23,107
55,240
25,170
238,0
13,111
26,202
13,82
16,81
33,0
16,0
23,166
13,119
12,103
59,314
96,238
18,125
8,0
3,4
586,1387
19,100
45,208
14,0
29,190
40,197
23,122
21,101
18,152
32,148
25,130
16,113
20,100
13,71
28,107
17,110
9,96
25,124
17,77
20,166
19,129
53,196
19,150
62,0
40,0
92,448
40,145
71,220
48,206
70,193
47,70
10,81
20,125
6,59
10,85
45,192
14,70
16,109
17,124
305,1828
5,0
22,86
25,146
25,0
23,150
18,120
16,118
43,352
5,11
12,80
27,198
23,111
8,0
1,4
94,143
78,0
14,0
3,0
10,45
0,2
0,1
66,636
38,164
2,3
31,144
47,127
30,229
35,160
17,112
38,191
57,219
44,146
2,4
14,83
46,178
16,95
38,172
28,146
65,279
19,111
55,230
16,79
20,85
21,79
33,142
1,2
15,76
24,125
11,78
15,103
30,0
29,142
8,60
26,155
19,183
104,449
11,84
15,122
11,110
28,160
21,170
233,0
142,754
15,109
13,85
42,275
17,119
103,0
28,98
26,167
14,90
50,282
148,503
149,549
22,187
30,242
29,209
33,208
16,152
22,98
42,200
22,190
31,132
39,133
68,311
15,110
76,0
22,90
1,7
22,115
21,90
27,98
366,2122
17,125
109,344
24,169
23,98
15,139
25,207
63,251
25,215
24,107
20,127
64,290
25,107
39,146
22,90
24,108
17,71
137,306
22,118
15,103
14,93
23,130
23,178
3,10
18,96
23,144
15,116
47,192
12,76
15,86
33,0
25,112
30,254
21,146
29,141
22,105
31,131
2,7
16,86
21,94
26,102
19,108
41,230
41,178
54,180
25,150
24,115
17,87
40,122
32,144
19,100
113,342
15,87
3,9
439,1010
15,0
119,0
23,86
16,126
49,212
42,155
13,0
15,0
33,152
15,95
24,150
115,465
56,237
23,131
12,76
26,141
23,100
25,95
59,210
36,208
8,0
19921,0
31,127
27,156
857,0
39,170
47,206
28,103
1327,0
47,174
26,112
23,140
5,0
5,9
97,330
59,217
130,465
21,117
31,190
26,171
47,152
31,147
151,598
35,139
42,262
38,161
78,0
42,0
125,0
67,243
35,141
25,135
24,119
64,0
30,147
20,132
30,154
22,147
22,145
45,191
28,127
28,150
13,90
32,81
17,67
167,371
33,125
23,115
20,82
23,125
2,0
37,169
14,104
48,207
18,72
24,130
39,151
25,122
44,188
16,75
22,84
68,348
32,201
2,5
107,463
27,174
111,347
259,649
104,316
28,141
21,129
25,113
17,129
16,146
13,98
30,165
45,280
52,283
23,101
27,125
118,486
41,179
22,133
35,143
33,158
33,149
38,151
42,212
56,196
42,156
30,185
5,1
21,84
24,88
11,97
45,187
56,245
24,173
17,75
93,364
70,322
37,194
23,128
21,110
23,106
41,143
68,238
18,88
13,116
36,253
50,156
21,98
20,126
37,167
38,144
18,95
24,123
29,96
17,108
27,119
29,152
19,84
28,134
53,231
15,91
13,70
22,137
31,170
35,170
29,223
25,175
19,135
52,160
24,157
16,103
53,277
17,82
42,140
26,133
24,121
27,159
3,3
26,183
37,151
32,108
22,124
30,181
29,130
117,479
28,95
34,159
18,0
40,253
654,0
32,167
42,240
42,0
28,150
34,189
61,170
21,143
18,129
239,920
36,154
25,165
24,158
354,0
145,0
2220,0
213,657
48,222
42,191
88,204
56,189
26,103
35,176
29,123
29,133
50,206
44,166
22,122
27,128
54,252
25,124
18,92
20,113
